"_id","nowfloor","destination","num"
"00259-24",24,8,7
"00259-25",25,10,12
"00259-26",26,23,3
"00259-27",27,11,14
"00260-01",1,5,9
"00260-02",2,7,14
"00260-03",3,12,12
"00260-04",4,3,13
"00260-05",5,9,13
"00260-06",6,25,4
"00260-07",7,4,12
"00260-08",8,18,10
"00260-09",9,11,10
"00260-10",10,13,11
"00260-11",11,21,13
"00260-12",12,14,10
"00260-13",13,1,6
"00260-14",14,10,6
"00260-15",15,24,11
"00260-16",16,23,11
"00260-17",17,19,10
"00260-18",18,26,12
"00260-19",19,20,7
"00260-20",20,27,10
"00260-21",21,8,4
"00260-22",22,15,14
"00260-23",23,16,5
"00260-24",24,22,10
"00260-25",25,6,12
"00260-26",26,17,6
"00260-27",27,2,10
"00261-01",1,18,13
"00261-02",2,9,10
"00261-03",3,15,14
"00261-04",4,14,5
"00261-05",5,24,8
"00261-06",6,20,4
"00261-07",7,12,3
"00261-08",8,17,13
"00261-09",9,19,11
"00261-10",10,16,7
"00261-11",11,21,5
"00261-12",12,4,8
"00261-13",13,22,10
"00261-14",14,23,11
"00261-15",15,3,4
"00261-16",16,7,4
"00261-17",17,2,11
"00261-18",18,6,8
"00261-19",19,26,7
"00261-20",20,25,4
"00261-21",21,1,7
"00261-22",22,27,10
"00261-23",23,10,10
"00261-24",24,13,9
"00261-25",25,11,6
"00261-26",26,5,8
"00261-27",27,8,10
"00262-01",1,5,6
"00262-02",2,24,7
"00262-03",3,13,4
"00262-04",4,18,7
"00262-05",5,26,12
"00262-06",6,12,10
"00262-07",7,22,11
"00262-08",8,9,10
"00262-09",9,16,6
"00262-10",10,7,14
"00262-11",11,2,4
"00262-12",12,10,3
"00262-13",13,8,9
"00262-14",14,23,5
"00262-15",15,4,3
"00262-16",16,1,14
"00262-17",17,27,13
"00262-18",18,21,6
"00262-19",19,20,5
"00262-20",20,15,3
"00262-21",21,14,8
"00262-22",22,25,3
"00262-23",23,17,7
"00262-24",24,3,6
"00262-25",25,19,3
"00262-26",26,6,10
"00262-27",27,11,12
"00263-01",1,26,10
"00263-02",2,16,12
"00263-03",3,17,11
"00263-04",4,22,12
"00263-05",5,12,13
"00263-06",6,8,9
"00263-07",7,25,4
"00263-08",8,24,7
"00263-09",9,20,5
"00263-10",10,15,7
"00263-11",11,21,4
"00263-12",12,13,12
"00263-13",13,3,11
"00263-14",14,11,4
"00263-15",15,10,14
"00263-16",16,7,12
"00263-17",17,18,5
"00263-18",18,1,14
"00263-19",19,9,7
"00263-20",20,2,14
"00263-21",21,19,3
"00263-22",22,14,6
"00263-23",23,6,9
"00263-24",24,23,14
"00263-25",25,27,9
"00263-26",26,5,13
"00263-27",27,4,8
"00264-01",1,4,13
"00264-02",2,9,14
"00264-03",3,6,8
"00264-04",4,14,6
"00264-05",5,12,12
"00264-06",6,23,10
"00264-07",7,13,3
"00264-08",8,7,5
"00264-09",9,5,5
"00264-10",10,18,5
"00264-11",11,17,14
"00264-12",12,2,7
"00264-13",13,24,13
"00264-14",14,25,8
"00264-15",15,16,4
"00264-16",16,8,5
"00264-17",17,11,8
"00264-18",18,26,3
"00264-19",19,10,12
"00264-20",20,21,6
"00264-21",21,3,4
"00264-22",22,19,12
"00264-23",23,15,4
"00264-24",24,20,8
"00264-25",25,27,12
"00264-26",26,1,9
"00264-27",27,22,5
"00265-01",1,21,7
"00265-02",2,19,9
"00265-03",3,18,7
"00265-04",4,9,12
"00265-05",5,7,11
"00265-06",6,1,8
"00265-07",7,16,14
"00265-08",8,14,11
"00265-09",9,12,12
"00265-10",10,25,3
"00265-11",11,26,11
"00265-12",12,17,11
"00265-13",13,4,11
"00265-14",14,3,3
"00265-15",15,27,13
"00265-16",16,11,5
"00265-17",17,24,6
"00265-18",18,6,13
"00265-19",19,10,13
"00265-20",20,23,12
"00265-21",21,22,3
"00265-22",22,13,13
"00265-23",23,2,10
"00265-24",24,15,10
"00265-25",25,20,12
"00265-26",26,5,14
"00265-27",27,8,11
"00266-01",1,12,13
"00266-02",2,23,3
"00266-03",3,11,9
"00266-04",4,15,5
"00266-05",5,2,6
"00266-06",6,19,7
"00266-07",7,26,14
"00266-08",8,7,7
"00266-09",9,6,13
"00266-10",10,22,4
"00266-11",11,13,14
"00266-12",12,3,5
"00266-13",13,27,3
"00266-14",14,10,4
"00266-15",15,1,6
"00266-16",16,8,11
"00266-17",17,20,9
"00266-18",18,25,7
"00266-19",19,18,9
"00266-20",20,5,9
"00266-21",21,14,10
"00266-22",22,24,8
"00266-23",23,21,3
"00266-24",24,17,13
"00266-25",25,9,4
"00266-26",26,16,7
"00266-27",27,4,3
"00267-01",1,10,12
"00267-02",2,21,7
"00267-03",3,12,14
"00267-04",4,11,8
"00267-05",5,18,9
"00267-06",6,17,6
"00267-07",7,25,4
"00267-08",8,19,14
"00267-09",9,7,11
"00267-10",10,22,7
"00267-11",11,16,13
"00267-12",12,8,14
"00267-13",13,14,12
"00267-14",14,20,14
"00267-15",15,1,3
"00267-16",16,13,3
"00267-17",17,27,9
"00267-18",18,5,14
"00267-19",19,3,13
"00267-20",20,26,3
"00267-21",21,2,3
"00267-22",22,24,3
"00267-23",23,6,8
"00267-24",24,4,11
"00267-25",25,23,11
"00267-26",26,9,4
"00267-27",27,15,7
"00268-01",1,9,5
"00268-02",2,20,8
"00268-03",3,23,14
"00268-04",4,19,7
"00268-05",5,8,5
"00268-06",6,16,11
"00268-07",7,24,10
"00268-08",8,3,10
"00268-09",9,1,5
"00268-10",10,12,9
"00268-11",11,22,12
"00268-12",12,13,11
"00268-13",13,7,14
"00268-14",14,18,13
"00268-15",15,17,4
"00268-16",16,4,10
"00268-17",17,27,11
"00268-18",18,21,9
"00268-19",19,5,9
"00268-20",20,14,7
"00268-21",21,15,14
"00268-22",22,11,6
"00268-23",23,10,7
"00268-24",24,25,6
"00268-25",25,2,7
"00268-26",26,6,9
"00268-27",27,26,13
"00269-01",1,21,14
"00269-02",2,11,10
"00269-03",3,13,14
"00269-04",4,14,14
"00269-05",5,6,6
"00269-06",6,24,12
"00269-07",7,2,9
"00269-08",8,5,12
"00269-09",9,1,7
"00269-10",10,23,3
"00269-11",11,25,11
"00269-12",12,10,7
"00269-13",13,26,12
"00269-14",14,9,13
"00269-15",15,22,7
"00269-16",16,15,5
"00269-17",17,12,11
"00269-18",18,16,14
"00269-19",19,7,6
"00269-20",20,18,4
"00269-21",21,4,12
"00269-22",22,19,13
"00269-23",23,17,6
"00269-24",24,8,3
"00269-25",25,27,13
"00269-26",26,3,11
"00269-27",27,20,11
"00270-01",1,23,10
"00270-02",2,6,6
"00270-03",3,16,4
"00270-04",4,15,10
"00270-05",5,9,14
"00270-06",6,14,4
"00270-07",7,24,11
"00270-08",8,19,14
"00270-09",9,8,4
"00270-10",10,21,11
"00270-11",11,13,4
"00270-12",12,18,3
"00270-13",13,4,4
"00270-14",14,22,13
"00270-15",15,25,11
"00270-16",16,3,13
"00270-17",17,20,5
"00270-18",18,1,12
"00270-19",19,7,9
"00270-20",20,12,10
"00270-21",21,11,13
"00270-22",22,5,8
"00270-23",23,27,4
"00270-24",24,10,3
"00270-25",25,17,8
"00270-26",26,2,11
"00270-27",27,26,7
"00271-01",1,9,14
"00271-02",2,17,4
"00271-03",3,24,10
"00271-04",4,3,9
"00271-05",5,22,14
"00271-06",6,5,3
"00271-07",7,13,3
"00271-08",8,11,12
"00271-09",9,20,10
"00271-10",10,23,7
"00271-11",11,8,6
"00271-12",12,6,5
"00271-13",13,18,3
"00271-14",14,4,9
"00271-15",15,14,9
"00271-16",16,1,3
"00271-17",17,15,3
"00271-18",18,7,3
"00271-19",19,10,12
"00271-20",20,16,7
"00271-21",21,27,8
"00271-22",22,26,5
"00271-23",23,19,6
"00271-24",24,25,14
"00271-25",25,2,6
"00271-26",26,12,5
"00271-27",27,21,12
"00272-01",1,21,4
"00272-02",2,14,4
"00272-03",3,5,7
"00272-04",4,24,10
"00272-05",5,27,3
"00272-06",6,25,14
"00272-07",7,22,9
"00272-08",8,18,11
"00272-09",9,7,4
"00272-10",10,17,10
"00272-11",11,20,5
"00272-12",12,3,14
"00272-13",13,12,3
"00272-14",14,1,14
"00272-15",15,19,6
"00272-16",16,13,3
"00272-17",17,9,12
"00272-18",18,26,3
"00272-19",19,2,8
"00272-20",20,23,9
"00272-21",21,11,13
"00272-22",22,15,8
"00272-23",23,8,5
"00272-24",24,10,3
"00272-25",25,16,9
"00272-26",26,6,10
"00272-27",27,4,13
"00273-01",1,8,10
"00273-02",2,19,9
"00273-03",3,10,5
"00273-04",4,16,6
"00273-05",5,6,14
"00273-06",6,27,13
"00273-07",7,14,4
"00273-08",8,20,8
"00273-09",9,2,7
"00273-10",10,25,11
"00273-11",11,26,4
"00273-12",12,3,14
"00273-13",13,18,8
"00273-14",14,23,11
"00273-15",15,9,13
"00273-16",16,7,6
"00273-17",17,12,6
"00273-18",18,21,13
"00273-19",19,13,3
"00273-20",20,17,6
"00273-21",21,22,4
"00273-22",22,5,14
"00273-23",23,11,3
"00273-24",24,4,4
"00273-25",25,24,13
"00273-26",26,1,10
"00273-27",27,15,4
"00274-01",1,17,12
"00274-02",2,15,10
"00274-03",3,26,3
"00274-04",4,13,6
"00274-05",5,16,6
"00274-06",6,25,6
"00274-07",7,21,14
"00274-08",8,27,7
"00274-09",9,11,13
"00274-10",10,8,9
"00274-11",11,12,13
"00274-12",12,6,3
"00274-13",13,9,9
"00274-14",14,2,3
"00274-15",15,18,11
"00274-16",16,4,12
"00274-17",17,1,11
"00274-18",18,14,6
"00274-19",19,7,11
"00274-20",20,24,9
"00274-21",21,22,9
"00274-22",22,19,6
"00274-23",23,10,3
"00274-24",24,5,8
"00274-25",25,23,9
"00274-26",26,3,7
"00274-27",27,20,9
"00275-01",1,18,7
"00275-02",2,25,12
"00275-03",3,14,9
"00275-04",4,2,11
"00275-05",5,12,12
"00275-06",6,17,6
"00275-07",7,10,10
"00275-08",8,5,11
"00275-09",9,3,4
"00275-10",10,9,6
"00275-11",11,21,12
"00275-12",12,8,8
"00275-13",13,23,6
"00275-14",14,19,14
"00275-15",15,11,6
"00275-16",16,4,8
"00275-17",17,27,4
"00275-18",18,22,6
"00275-19",19,15,13
"00275-20",20,1,12
"00275-21",21,16,11
"00275-22",22,26,11
"00275-23",23,13,7
"00275-24",24,6,6
"00275-25",25,7,6
"00275-26",26,20,7
"00275-27",27,24,7
"00276-01",1,22,9
"00276-02",2,11,3
"00276-03",3,23,9
"00276-04",4,24,8
"00276-05",5,18,10
"00276-06",6,21,5
"00276-07",7,1,13
"00276-08",8,2,10
"00276-09",9,27,12
"00276-10",10,25,4
"00276-11",11,8,7
"00276-12",12,13,9
"00276-13",13,3,6
"00276-14",14,19,14
"00276-15",15,20,5
"00276-16",16,12,3
"00276-17",17,6,3
"00276-18",18,15,11
"00276-19",19,7,12
"00276-20",20,17,5
"00276-21",21,4,14
"00276-22",22,10,3
"00276-23",23,16,11
"00276-24",24,14,8
"00276-25",25,26,13
"00276-26",26,5,13
"00276-27",27,9,9
"00277-01",1,19,13
"00277-02",2,12,9
"00277-03",3,11,4
"00277-04",4,26,9
"00277-05",5,13,12
"00277-06",6,1,3
"00277-07",7,23,7
"00277-08",8,14,9
"00277-09",9,24,6
"00277-10",10,2,14
"00277-11",11,4,9
"00277-12",12,17,13
"00277-13",13,7,11
"00277-14",14,27,14
"00277-15",15,22,9
"00277-16",16,18,10
"00277-17",17,16,14
"00277-18",18,8,13
"00277-19",19,21,7
"00277-20",20,6,14
"00277-21",21,5,13
"00277-22",22,25,13
"00277-23",23,3,3
"00277-24",24,9,3
"00277-25",25,20,14
"00277-26",26,15,5
"00277-27",27,10,8
"00278-01",1,10,14
"00278-02",2,7,3
"00278-03",3,5,4
"00278-04",4,19,10
"00278-05",5,24,6
"00278-06",6,18,13
"00278-07",7,27,14
"00278-08",8,17,5
"00278-09",9,14,4
"00278-10",10,21,8
"00278-11",11,2,11
"00278-12",12,4,3
"00278-13",13,23,13
"00278-14",14,16,7
"00278-15",15,9,4
"00278-16",16,11,10
"00278-17",17,13,6
"00278-18",18,25,4
"00278-19",19,15,14
"00278-20",20,26,10
"00278-21",21,6,13
"00278-22",22,20,4
"00278-23",23,1,6
"00278-24",24,8,10
"00278-25",25,12,9
"00278-26",26,22,14
"00278-27",27,3,11
"00279-01",1,8,12
"00279-02",2,10,14
"00279-03",3,1,14
"00279-04",4,16,11
"00279-05",5,14,13
"00279-06",6,7,7
"00279-07",7,13,4
"00279-08",8,11,6
"00279-09",9,17,9
"00279-10",10,25,7
"00279-11",11,9,9
"00279-12",12,2,6
"00279-13",13,27,9
"00279-14",14,18,7
"00279-15",15,3,12
"00279-16",16,12,8
"00279-17",17,5,14
"00279-18",18,24,9
"00279-19",19,20,11
"00279-20",20,22,13
"00279-21",21,15,10
"00279-22",22,21,7
"00279-23",23,6,4
"00279-24",24,26,10
"00279-25",25,23,5
"00279-26",26,19,6
"00279-27",27,4,14
"00280-01",1,9,8
"00280-02",2,17,4
"00280-03",3,23,3
"00280-04",4,6,5
"00280-05",5,15,14
"00280-06",6,7,9
"00280-07",7,11,4
"00280-08",8,4,9
"00280-09",9,27,10
"00280-10",10,14,8
"00280-11",11,24,11
"00280-12",12,3,8
"00280-13",13,10,8
"00280-14",14,20,6
"00280-15",15,12,6
"00280-16",16,25,8
"00280-17",17,18,6
"00280-18",18,16,8
"00280-19",19,5,11
"00280-20",20,22,11
"00280-21",21,2,3
"00280-22",22,21,8
"00280-23",23,19,7
"00280-24",24,1,10
"00280-25",25,26,10
"00280-26",26,8,4
"00280-27",27,13,14
"00281-01",1,23,4
"00281-02",2,25,14
"00281-03",3,22,11
"00281-04",4,12,13
"00281-05",5,6,9
"00281-06",6,26,10
"00281-07",7,21,5
"00281-08",8,4,11
"00281-09",9,27,3
"00281-10",10,19,12
"00281-11",11,1,5
"00281-12",12,17,10
"00281-13",13,14,5
"00281-14",14,10,7
"00281-15",15,2,6
"00281-16",16,20,10
"00281-17",17,13,13
"00281-18",18,15,11
"00281-19",19,24,4
"00281-20",20,8,9
"00281-21",21,3,6
"00281-22",22,7,3
"00281-23",23,5,6
"00281-24",24,11,11
"00281-25",25,18,14
"00281-26",26,9,8
"00281-27",27,16,11
"00282-01",1,8,10
"00282-02",2,3,11
"00282-03",3,10,11
"00282-04",4,7,5
"00282-05",5,12,11
"00282-06",6,2,13
"00282-07",7,5,6
"00282-08",8,9,10
"00282-09",9,20,5
"00282-10",10,14,11
"00282-11",11,26,11
"00282-12",12,6,13
"00282-13",13,17,4
"00282-14",14,4,8
"00282-15",15,13,12
"00282-16",16,21,4
"00282-17",17,23,4
"00282-18",18,16,14
"00282-19",19,25,3
"00282-20",20,27,8
"00282-21",21,15,11
"00282-22",22,11,3
"00282-23",23,24,13
"00282-24",24,22,9
"00282-25",25,1,10
"00282-26",26,18,12
"00282-27",27,19,3
"00283-01",1,18,9
"00283-02",2,21,12
"00283-03",3,14,13
"00283-04",4,19,7
"00283-05",5,17,4
"00283-06",6,27,14
"00283-07",7,2,12
"00283-08",8,24,3
"00283-09",9,3,14
"00283-10",10,5,7
"00283-11",11,20,3
"00283-12",12,25,7
"00283-13",13,10,3
"00283-14",14,16,7
"00283-15",15,1,3
"00283-16",16,9,14
"00283-17",17,8,9
"00283-18",18,15,8
"00283-19",19,7,14
"00283-20",20,13,7
"00283-21",21,26,10
"00283-22",22,4,5
"00283-23",23,12,13
"00283-24",24,23,4
"00283-25",25,11,12
"00283-26",26,6,13
"00283-27",27,22,5
"00284-01",1,6,6
"00284-02",2,11,12
"00284-03",3,4,7
"00284-04",4,24,13
"00284-05",5,27,4
"00284-06",6,19,13
"00284-07",7,10,3
"00284-08",8,25,5
"00284-09",9,1,11
"00284-10",10,15,4
"00284-11",11,13,13
"00284-12",12,3,7
"00284-13",13,9,9
"00284-14",14,23,14
"00284-15",15,14,14
"00284-16",16,8,11
"00284-17",17,7,14
"00284-18",18,21,7
"00284-19",19,26,14
"00284-20",20,2,8
"00284-21",21,20,12
"00284-22",22,17,6
"00284-23",23,12,13
"00284-24",24,22,8
"00284-25",25,18,5
"00284-26",26,5,7
"00284-27",27,16,11
"00285-01",1,9,3
"00285-02",2,27,9
"00285-03",3,5,14
"00285-04",4,21,7
"00285-05",5,24,7
"00285-06",6,25,14
"00285-07",7,20,3
"00285-08",8,4,14
"00285-09",9,14,11
"00285-10",10,16,5
"00285-11",11,15,5
"00285-12",12,18,14
"00285-13",13,26,10
"00285-14",14,17,14
"00285-15",15,13,11
"00285-16",16,10,7
"00285-17",17,7,4
"00285-18",18,23,7
"00285-19",19,8,13
"00285-20",20,11,6
"00285-21",21,2,6
"00285-22",22,19,9
"00285-23",23,1,9
"00285-24",24,12,3
"00285-25",25,6,8
"00285-26",26,3,3
"00285-27",27,22,11
"00286-01",1,10,11
"00286-02",2,18,10
"00286-03",3,25,10
"00286-04",4,5,9
"00286-05",5,15,4
"00286-06",6,17,5
"00286-07",7,27,7
"00286-08",8,19,7
"00286-09",9,14,14
"00286-10",10,26,7
"00286-11",11,12,7
"00286-12",12,7,8
"00286-13",13,8,6
"00286-14",14,22,4
"00286-15",15,21,12
"00286-16",16,3,6
"00286-17",17,24,10
"00286-18",18,1,5
"00286-19",19,23,6
"00286-20",20,9,9
"00286-21",21,4,4
"00286-22",22,11,9
"00286-23",23,2,4
"00286-24",24,16,11
"00286-25",25,13,4
"00286-26",26,20,4
"00286-27",27,6,4
"00287-01",1,8,5
"00287-02",2,27,6
"00287-03",3,17,7
"00287-04",4,26,7
"00287-05",5,11,13
"00287-06",6,21,7
"00287-07",7,3,13
"00287-08",8,7,7
"00287-09",9,15,4
"00287-10",10,18,6
"00287-11",11,13,13
"00287-12",12,20,5
"00287-13",13,14,6
"00287-14",14,16,5
"00287-15",15,5,5
"00287-16",16,25,5
"00287-17",17,12,10
"00287-18",18,1,12
"00287-19",19,9,11
"00287-20",20,4,14
"00287-21",21,10,10
"00287-22",22,24,6
"00287-23",23,6,13
"00287-24",24,19,7
"00287-25",25,22,7
"00287-26",26,2,4
"00287-27",27,23,7
"00288-01",1,9,3
"00288-02",2,25,11
"00288-03",3,23,14
"00288-04",4,10,10
"00288-05",5,12,13
"00288-06",6,1,3
"00288-07",7,5,11
"00288-08",8,7,13
"00288-09",9,6,3
"00288-10",10,24,8
"00288-11",11,21,9
"00288-12",12,3,3
"00288-13",13,27,5
"00288-14",14,26,12
"00288-15",15,13,9
"00288-16",16,11,13
"00288-17",17,4,6
"00288-18",18,17,3
"00288-19",19,15,9
"00288-20",20,14,7
"00288-21",21,2,12
"00288-22",22,19,13
"00288-23",23,18,8
"00288-24",24,16,9
"00288-25",25,8,13
"00288-26",26,22,3
"00288-27",27,20,7
"00289-01",1,22,9
"00289-02",2,25,11
"00289-03",3,12,9
"00289-04",4,2,5
"00289-05",5,15,10
"00289-06",6,4,14
"00289-07",7,5,5
"00289-08",8,17,9
"00289-09",9,16,9
"00289-10",10,24,13
"00289-11",11,9,14
"00289-12",12,23,5
"00289-13",13,26,10
"00289-14",14,20,4
"00289-15",15,27,6
"00289-16",16,11,8
"00289-17",17,13,10
"00289-18",18,14,3
"00289-19",19,3,12
"00289-20",20,19,14
"00289-21",21,18,6
"00289-22",22,6,3
"00289-23",23,8,11
"00289-24",24,7,10
"00289-25",25,21,4
"00289-26",26,10,13
"00289-27",27,1,4
"00290-01",1,6,12
"00290-02",2,27,3
"00290-03",3,26,3
"00290-04",4,10,12
"00290-05",5,20,3
"00290-06",6,22,8
"00290-07",7,8,9
"00290-08",8,14,4
"00290-09",9,23,10
"00290-10",10,5,5
"00290-11",11,2,14
"00290-12",12,3,8
"00290-13",13,15,9
"00290-14",14,4,14
"00290-15",15,12,12
"00290-16",16,25,4
"00290-17",17,7,11
"00290-18",18,11,9
"00290-19",19,24,13
"00290-20",20,17,12
"00290-21",21,18,6
"00290-22",22,16,7
"00290-23",23,9,14
"00290-24",24,1,11
"00290-25",25,21,8
"00290-26",26,19,11
"00290-27",27,13,9
"00291-01",1,13,3
"00291-02",2,27,5
"00291-03",3,18,12
"00291-04",4,19,4
"00291-05",5,16,14
"00291-06",6,17,14
"00291-07",7,1,13
"00291-08",8,21,3
"00291-09",9,8,11
"00291-10",10,22,9
"00291-11",11,14,13
"00291-12",12,15,6
"00291-13",13,9,7
"00291-14",14,7,9
"00291-15",15,26,14
"00291-16",16,4,5
"00291-17",17,23,10
"00291-18",18,5,11
"00291-19",19,12,11
"00291-20",20,6,5
"00291-21",21,3,9
"00291-22",22,24,11
"00291-23",23,20,8
"00291-24",24,10,4
"00291-25",25,2,14
"00291-26",26,11,13
"00291-27",27,25,14
"00292-01",1,15,11
"00292-02",2,25,10
"00292-03",3,22,6
"00292-04",4,23,3
"00292-05",5,11,9
"00292-06",6,1,8
"00292-07",7,21,12
"00292-08",8,26,9
"00292-09",9,5,5
"00292-10",10,6,13
"00292-11",11,24,9
"00292-12",12,2,13
"00292-13",13,18,8
"00292-14",14,8,10
"00292-15",15,20,4
"00292-16",16,17,11
"00292-17",17,4,7
"00292-18",18,9,5
"00292-19",19,16,13
"00292-20",20,13,6
"00292-21",21,19,12
"00292-22",22,14,9
"00292-23",23,3,9
"00292-24",24,10,13
"00292-25",25,12,13
"00292-26",26,27,9
"00292-27",27,7,10
"00293-01",1,16,12
"00293-02",2,23,8
"00293-03",3,22,7
"00293-04",4,1,4
"00293-05",5,18,6
"00293-06",6,3,11
"00293-07",7,9,8
"00293-08",8,11,13
"00293-09",9,24,9
"00293-10",10,15,7
"00293-11",11,14,5
"00293-12",12,21,8
"00293-13",13,8,6
"00293-14",14,4,11
"00293-15",15,10,10
"00293-16",16,13,11
"00293-17",17,19,13
"00293-18",18,25,14
"00293-19",19,17,10
"00293-20",20,26,5
"00293-21",21,6,4
"00293-22",22,27,11
"00293-23",23,7,4
"00293-24",24,12,5
"00293-25",25,2,4
"00293-26",26,20,6
"00293-27",27,5,7
"00294-01",1,19,10
"00294-02",2,14,5
"00294-03",3,2,12
"00294-04",4,16,13
"00294-05",5,23,7
"00294-06",6,5,3
"00294-07",7,25,7
"00294-08",8,7,7
"00294-09",9,10,14
"00294-10",10,12,13
"00294-11",11,22,12
"00294-12",12,17,11
"00294-13",13,9,13
"00294-14",14,24,6
"00294-15",15,20,4
"00294-16",16,11,7
"00294-17",17,15,5
"00294-18",18,21,9
"00294-19",19,27,4
"00294-20",20,13,6
"00294-21",21,3,10
"00294-22",22,26,5
"00294-23",23,1,11
"00294-24",24,6,8
"00294-25",25,18,13
"00294-26",26,4,11
"00294-27",27,8,6
"00295-01",1,6,6
"00295-02",2,26,10
"00295-03",3,23,11
"00295-04",4,5,11
"00295-05",5,24,13
"00295-06",6,2,9
"00295-07",7,17,12
"00295-08",8,3,7
"00295-09",9,21,14
"00295-10",10,20,14
"00295-11",11,19,9
"00295-12",12,13,11
"00295-13",13,22,7
"00295-14",14,27,9
"00295-15",15,12,14
"00295-16",16,7,5
"00295-17",17,18,3
"00295-18",18,16,5
"00295-19",19,4,4
"00295-20",20,8,8
"00295-21",21,1,10
"00295-22",22,10,10
"00295-23",23,15,14
"00295-24",24,14,5
"00295-25",25,9,14
"00295-26",26,25,5
"00295-27",27,11,7
"00296-01",1,15,4
"00296-02",2,26,11
"00296-03",3,23,6
"00296-04",4,16,12
"00296-05",5,1,8
"00296-06",6,22,14
"00296-07",7,27,3
"00296-08",8,18,12
"00296-09",9,6,13
"00296-10",10,5,10
"00296-11",11,3,12
"00296-12",12,17,4
"00296-13",13,24,13
"00296-14",14,7,11
"00296-15",15,20,10
"00296-16",16,12,14
"00296-17",17,9,13
"00296-18",18,14,10
"00296-19",19,8,13
"00296-20",20,11,4
"00296-21",21,13,9
"00296-22",22,2,10
"00296-23",23,25,5
"00296-24",24,21,14
"00296-25",25,4,7
"00296-26",26,19,10
"00296-27",27,10,4
"00297-01",1,15,10
"00297-02",2,23,11
"00297-03",3,12,9
"00297-04",4,27,8
"00297-05",5,18,9
"00297-06",6,20,14
"00297-07",7,4,14
"00297-08",8,22,12
"00297-09",9,7,12
"00297-10",10,8,14
"00297-11",11,10,6
"00297-12",12,25,6
"00297-13",13,6,12
"00297-14",14,24,7
"00297-15",15,19,5
"00297-16",16,21,7
"00297-17",17,11,6
"00297-18",18,5,4
"00297-19",19,16,11
"00297-20",20,13,4
"00297-21",21,26,6
"00297-22",22,17,4
"00297-23",23,9,3
"00297-24",24,14,4
"00297-25",25,3,12
"00297-26",26,1,14
"00297-27",27,2,7
"00298-01",1,17,7
"00298-02",2,23,4
"00298-03",3,2,13
"00298-04",4,22,6
"00298-05",5,27,10
"00298-06",6,4,14
"00298-07",7,10,12
"00298-08",8,24,3
"00298-09",9,1,9
"00298-10",10,12,5
"00298-11",11,26,4
"00298-12",12,11,11
"00298-13",13,14,6
"00298-14",14,25,12
"00298-15",15,20,4
"00298-16",16,5,12
"00298-17",17,8,6
"00298-18",18,16,14
"00298-19",19,7,13
"00298-20",20,21,9
"00298-21",21,13,12
"00298-22",22,9,10
"00298-23",23,18,3
"00298-24",24,19,11
"00298-25",25,15,13
"00298-26",26,6,6
"00298-27",27,3,14
"00299-01",1,7,7
"00299-02",2,16,5
"00299-03",3,19,8
"00299-04",4,13,6
"00299-05",5,3,5
"00299-06",6,8,14
"00299-07",7,4,10
"00299-08",8,20,3
"00299-09",9,6,10
"00299-10",10,11,3
"00299-11",11,26,3
"00299-12",12,10,14
"00299-13",13,2,9
"00299-14",14,21,9
"00299-15",15,25,14
"00299-16",16,27,5
"00299-17",17,14,7
"00299-18",18,9,7
"00299-19",19,17,8
"00299-20",20,5,6
"00299-21",21,24,11
"00299-22",22,12,10
"00299-23",23,18,12
"00299-24",24,15,6
"00299-25",25,23,13
"00299-26",26,22,11
"00299-27",27,1,13
"00300-01",1,8,4
"00300-02",2,19,13
"00300-03",3,2,13
"00300-04",4,24,3
"00300-05",5,15,11
"00300-06",6,10,13
"00300-07",7,27,11
"00300-08",8,18,13
"00300-09",9,11,6
"00300-10",10,23,6
"00300-11",11,22,11
"00300-12",12,26,3
"00300-13",13,17,13
"00300-14",14,4,5
"00300-15",15,16,13
"00300-16",16,3,8
"00300-17",17,5,11
"00300-18",18,7,9
"00300-19",19,12,6
"00300-20",20,13,6
"00300-21",21,14,13
"00300-22",22,1,7
"00300-23",23,25,13
"00300-24",24,20,14
"00300-25",25,6,9
"00300-26",26,9,10
"00300-27",27,21,11
